bd_Start_time,bd_FC_Before_Start,station_number,daily_sum,station_name
10/26/2015,39,32040,0,TOWNSVILLE AERO
10/27/2015,63,32040,0,TOWNSVILLE AERO
10/28/2015,87,32040,0,TOWNSVILLE AERO
10/29/2015,111,32040,0,TOWNSVILLE AERO
10/30/2015,135,32040,0,TOWNSVILLE AERO
10/31/2015,159,32040,0,TOWNSVILLE AERO
10/24/2015,-33,14015,0,DARWIN AIRPORT
10/25/2015,-9,14015,0,DARWIN AIRPORT
10/26/2015,15,14015,0,DARWIN AIRPORT
10/27/2015,39,14015,0,DARWIN AIRPORT
10/28/2015,63,14015,0,DARWIN AIRPORT
10/29/2015,87,14015,0,DARWIN AIRPORT
10/30/2015,111,14015,0,DARWIN AIRPORT
10/31/2015,135,14015,0,DARWIN AIRPORT
11/1/2015,159,14015,0,DARWIN AIRPORT
10/24/2015,-33,17126,0,MARREE AERO
10/25/2015,-9,17126,0,MARREE AERO
10/26/2015,15,17126,0,MARREE AERO
10/27/2015,39,17126,0,MARREE AERO
10/28/2015,63,17126,0,MARREE AERO
10/29/2015,87,17126,0,MARREE AERO
10/30/2015,111,17126,0,MARREE AERO
10/31/2015,135,17126,0,MARREE AERO
11/1/2015,159,17126,0,MARREE AERO
10/24/2015,-33,32040,0,TOWNSVILLE AERO
10/25/2015,-9,32040,0,TOWNSVILLE AERO
10/26/2015,15,32040,0,TOWNSVILLE AERO
10/27/2015,39,32040,0,TOWNSVILLE AERO
10/28/2015,63,32040,0,TOWNSVILLE AERO
10/29/2015,87,32040,0,TOWNSVILLE AERO
10/30/2015,111,32040,0,TOWNSVILLE AERO
10/31/2015,135,32040,0,TOWNSVILLE AERO
11/1/2015,159,32040,0,TOWNSVILLE AERO
10/25/2015,-33,14015,0,DARWIN AIRPORT
10/26/2015,-9,14015,0,DARWIN AIRPORT
10/27/2015,15,14015,0,DARWIN AIRPORT
10/28/2015,39,14015,0,DARWIN AIRPORT
10/29/2015,63,14015,0,DARWIN AIRPORT
10/30/2015,87,14015,0,DARWIN AIRPORT
10/31/2015,111,14015,0,DARWIN AIRPORT
11/1/2015,135,14015,0,DARWIN AIRPORT
11/2/2015,159,14015,0,DARWIN AIRPORT
10/25/2015,-33,17126,0,MARREE AERO
10/26/2015,-9,17126,0,MARREE AERO
10/27/2015,15,17126,0,MARREE AERO
10/28/2015,39,17126,0,MARREE AERO
10/29/2015,63,17126,0,MARREE AERO
10/30/2015,87,17126,0,MARREE AERO
10/31/2015,111,17126,0,MARREE AERO
11/1/2015,135,17126,0,MARREE AERO
11/2/2015,159,17126,0,MARREE AERO
10/25/2015,-33,32040,0,TOWNSVILLE AERO
10/26/2015,-9,32040,0,TOWNSVILLE AERO
10/27/2015,15,32040,0,TOWNSVILLE AERO
10/28/2015,39,32040,0,TOWNSVILLE AERO
10/29/2015,63,32040,0,TOWNSVILLE AERO
10/30/2015,87,32040,0,TOWNSVILLE AERO
10/31/2015,111,32040,0,TOWNSVILLE AERO
11/1/2015,135,32040,0,TOWNSVILLE AERO
11/2/2015,159,32040,0,TOWNSVILLE AERO
10/26/2015,-33,14015,0,DARWIN AIRPORT
10/27/2015,-9,14015,0,DARWIN AIRPORT
10/28/2015,15,14015,0,DARWIN AIRPORT
10/29/2015,39,14015,0,DARWIN AIRPORT
10/30/2015,63,14015,0,DARWIN AIRPORT
10/31/2015,87,14015,0,DARWIN AIRPORT
11/1/2015,111,14015,0,DARWIN AIRPORT
11/2/2015,135,14015,0,DARWIN AIRPORT
11/3/2015,159,14015,0,DARWIN AIRPORT
10/26/2015,-33,17126,0,MARREE AERO
10/27/2015,-9,17126,0,MARREE AERO
10/28/2015,15,17126,0,MARREE AERO
10/29/2015,39,17126,0,MARREE AERO
10/30/2015,63,17126,0,MARREE AERO
10/31/2015,87,17126,0,MARREE AERO
11/1/2015,111,17126,0,MARREE AERO
11/2/2015,135,17126,0,MARREE AERO
11/3/2015,159,17126,1,MARREE AERO
10/26/2015,-33,32040,0,TOWNSVILLE AERO
10/27/2015,-9,32040,0,TOWNSVILLE AERO
10/28/2015,15,32040,0,TOWNSVILLE AERO
10/29/2015,39,32040,0,TOWNSVILLE AERO
10/30/2015,63,32040,0,TOWNSVILLE AERO
10/31/2015,87,32040,0,TOWNSVILLE AERO
11/1/2015,111,32040,0,TOWNSVILLE AERO
11/2/2015,135,32040,0,TOWNSVILLE AERO
11/3/2015,159,32040,0,TOWNSVILLE AERO
11/4/2015,183,32040,0,TOWNSVILLE AERO
10/27/2015,-33,14015,0,DARWIN AIRPORT
10/28/2015,-9,14015,0,DARWIN AIRPORT
10/29/2015,15,14015,0,DARWIN AIRPORT
10/30/2015,39,14015,0,DARWIN AIRPORT
10/31/2015,63,14015,0,DARWIN AIRPORT
11/1/2015,87,14015,0,DARWIN AIRPORT
11/2/2015,111,14015,0,DARWIN AIRPORT
11/3/2015,135,14015,0,DARWIN AIRPORT
11/4/2015,159,14015,0,DARWIN AIRPORT
10/27/2015,-33,17126,0,MARREE AERO
10/28/2015,-9,17126,0,MARREE AERO
10/29/2015,15,17126,0,MARREE AERO
10/30/2015,39,17126,0,MARREE AERO
10/31/2015,63,17126,0,MARREE AERO
11/1/2015,87,17126,0,MARREE AERO
11/2/2015,111,17126,0,MARREE AERO
11/3/2015,135,17126,1,MARREE AERO
11/4/2015,159,17126,0,MARREE AERO
10/27/2015,-33,32040,0,TOWNSVILLE AERO
10/28/2015,-9,32040,0,TOWNSVILLE AERO
10/29/2015,15,32040,0,TOWNSVILLE AERO
10/30/2015,39,32040,0,TOWNSVILLE AERO
10/31/2015,63,32040,0,TOWNSVILLE AERO
11/1/2015,87,32040,0,TOWNSVILLE AERO
11/2/2015,111,32040,0,TOWNSVILLE AERO
11/3/2015,135,32040,0,TOWNSVILLE AERO
11/4/2015,159,32040,0,TOWNSVILLE AERO
10/28/2015,-33,14015,0,DARWIN AIRPORT
10/29/2015,-9,14015,0,DARWIN AIRPORT
10/30/2015,15,14015,0,DARWIN AIRPORT
10/31/2015,39,14015,0,DARWIN AIRPORT
11/1/2015,63,14015,0,DARWIN AIRPORT
11/2/2015,87,14015,0,DARWIN AIRPORT
11/3/2015,111,14015,0,DARWIN AIRPORT
11/4/2015,135,14015,0,DARWIN AIRPORT
11/5/2015,159,14015,0,DARWIN AIRPORT
10/28/2015,-33,17126,0,MARREE AERO
10/29/2015,-9,17126,0,MARREE AERO
10/30/2015,15,17126,0,MARREE AERO
10/31/2015,39,17126,0,MARREE AERO
11/1/2015,63,17126,0,MARREE AERO
11/2/2015,87,17126,0,MARREE AERO
11/3/2015,111,17126,1,MARREE AERO
11/4/2015,135,17126,0,MARREE AERO
11/5/2015,159,17126,0,MARREE AERO
10/28/2015,-33,32040,0,TOWNSVILLE AERO
10/29/2015,-9,32040,0,TOWNSVILLE AERO
10/30/2015,15,32040,0,TOWNSVILLE AERO
10/31/2015,39,32040,0,TOWNSVILLE AERO
11/1/2015,63,32040,0,TOWNSVILLE AERO
11/2/2015,87,32040,0,TOWNSVILLE AERO
11/3/2015,111,32040,0,TOWNSVILLE AERO
11/4/2015,135,32040,0,TOWNSVILLE AERO
11/5/2015,159,32040,0,TOWNSVILLE AERO
10/29/2015,-33,14015,0,DARWIN AIRPORT
10/30/2015,-9,14015,0,DARWIN AIRPORT
10/31/2015,15,14015,0,DARWIN AIRPORT
11/1/2015,39,14015,0,DARWIN AIRPORT
11/2/2015,63,14015,0,DARWIN AIRPORT
11/3/2015,87,14015,0,DARWIN AIRPORT
11/4/2015,111,14015,0,DARWIN AIRPORT
11/5/2015,135,14015,0,DARWIN AIRPORT
11/6/2015,159,14015,0,DARWIN AIRPORT
10/29/2015,-33,17126,0,MARREE AERO
10/30/2015,-9,17126,0,MARREE AERO
10/31/2015,15,17126,0,MARREE AERO
11/1/2015,39,17126,0,MARREE AERO
11/2/2015,63,17126,0,MARREE AERO
11/3/2015,87,17126,1,MARREE AERO
11/4/2015,111,17126,0,MARREE AERO
11/5/2015,135,17126,0,MARREE AERO
11/6/2015,159,17126,0,MARREE AERO
10/29/2015,-33,32040,0,TOWNSVILLE AERO
10/30/2015,-9,32040,0,TOWNSVILLE AERO
10/31/2015,15,32040,0,TOWNSVILLE AERO
11/1/2015,39,32040,0,TOWNSVILLE AERO
11/2/2015,63,32040,0,TOWNSVILLE AERO
11/3/2015,87,32040,0,TOWNSVILLE AERO
11/4/2015,111,32040,0,TOWNSVILLE AERO
11/5/2015,135,32040,0,TOWNSVILLE AERO
11/6/2015,159,32040,0,TOWNSVILLE AERO
10/30/2015,-33,14015,0,DARWIN AIRPORT
10/31/2015,-9,14015,0,DARWIN AIRPORT
11/1/2015,15,14015,0,DARWIN AIRPORT
11/2/2015,39,14015,0,DARWIN AIRPORT
11/3/2015,63,14015,0,DARWIN AIRPORT
11/4/2015,87,14015,0,DARWIN AIRPORT
11/5/2015,111,14015,0,DARWIN AIRPORT
11/6/2015,135,14015,0,DARWIN AIRPORT
11/7/2015,159,14015,0,DARWIN AIRPORT
10/30/2015,-33,17126,0,MARREE AERO
10/31/2015,-9,17126,0,MARREE AERO
11/1/2015,15,17126,0,MARREE AERO
11/2/2015,39,17126,0,MARREE AERO
11/3/2015,63,17126,1,MARREE AERO
11/4/2015,87,17126,0,MARREE AERO
11/5/2015,111,17126,0,MARREE AERO
11/6/2015,135,17126,0,MARREE AERO
11/7/2015,159,17126,0,MARREE AERO
10/30/2015,-33,32040,0,TOWNSVILLE AERO
10/31/2015,-9,32040,0,TOWNSVILLE AERO
11/1/2015,15,32040,0,TOWNSVILLE AERO
11/2/2015,39,32040,0,TOWNSVILLE AERO
11/3/2015,63,32040,0,TOWNSVILLE AERO
11/4/2015,87,32040,0,TOWNSVILLE AERO
11/5/2015,111,32040,0,TOWNSVILLE AERO
11/6/2015,135,32040,0,TOWNSVILLE AERO
11/7/2015,159,32040,0,TOWNSVILLE AERO
10/31/2015,-33,17126,0,MARREE AERO
11/1/2015,-9,17126,0,MARREE AERO
11/2/2015,15,17126,0,MARREE AERO
11/3/2015,39,17126,1,MARREE AERO
11/4/2015,63,17126,0,MARREE AERO
11/5/2015,87,17126,0,MARREE AERO
11/6/2015,111,17126,0,MARREE AERO
11/7/2015,135,17126,0,MARREE AERO
11/8/2015,159,17126,0,MARREE AERO
10/31/2015,-33,32040,0,TOWNSVILLE AERO
11/1/2015,-9,32040,0,TOWNSVILLE AERO
11/2/2015,15,32040,0,TOWNSVILLE AERO
11/3/2015,39,32040,0,TOWNSVILLE AERO
11/4/2015,63,32040,0,TOWNSVILLE AERO
11/5/2015,87,32040,0,TOWNSVILLE AERO
11/6/2015,111,32040,0,TOWNSVILLE AERO
11/7/2015,135,32040,0,TOWNSVILLE AERO
11/8/2015,159,32040,0,TOWNSVILLE AERO
11/1/2015,-33,17126,0,MARREE AERO
11/2/2015,-9,17126,0,MARREE AERO
11/3/2015,15,17126,1,MARREE AERO
11/4/2015,39,17126,0,MARREE AERO
11/5/2015,63,17126,0,MARREE AERO
11/6/2015,87,17126,0,MARREE AERO
11/7/2015,111,17126,0,MARREE AERO
11/8/2015,135,17126,0,MARREE AERO
11/9/2015,159,17126,0,MARREE AERO
11/1/2015,-33,32040,0,TOWNSVILLE AERO
11/2/2015,-9,32040,0,TOWNSVILLE AERO
11/3/2015,15,32040,0,TOWNSVILLE AERO
11/4/2015,39,32040,0,TOWNSVILLE AERO
11/5/2015,63,32040,0,TOWNSVILLE AERO
11/6/2015,87,32040,0,TOWNSVILLE AERO
11/7/2015,111,32040,0,TOWNSVILLE AERO
11/8/2015,135,32040,0,TOWNSVILLE AERO
11/9/2015,159,32040,0,TOWNSVILLE AERO
11/2/2015,-33,14015,0,DARWIN AIRPORT
11/3/2015,-9,14015,0,DARWIN AIRPORT
11/4/2015,15,14015,0,DARWIN AIRPORT
11/5/2015,39,14015,0,DARWIN AIRPORT
11/6/2015,63,14015,0,DARWIN AIRPORT
11/7/2015,87,14015,0,DARWIN AIRPORT
11/8/2015,111,14015,0,DARWIN AIRPORT
11/9/2015,135,14015,0,DARWIN AIRPORT
11/10/2015,159,14015,0,DARWIN AIRPORT
11/2/2015,-33,17126,0,MARREE AERO
11/3/2015,-9,17126,1,MARREE AERO
11/4/2015,15,17126,0,MARREE AERO
11/5/2015,39,17126,0,MARREE AERO
11/6/2015,63,17126,0,MARREE AERO
11/7/2015,87,17126,0,MARREE AERO
11/8/2015,111,17126,0,MARREE AERO
11/9/2015,135,17126,0,MARREE AERO
11/10/2015,159,17126,0,MARREE AERO
11/2/2015,-33,32040,0,TOWNSVILLE AERO
11/3/2015,-9,32040,0,TOWNSVILLE AERO
11/4/2015,15,32040,0,TOWNSVILLE AERO
11/5/2015,39,32040,0,TOWNSVILLE AERO
11/6/2015,63,32040,0,TOWNSVILLE AERO
11/7/2015,87,32040,0,TOWNSVILLE AERO
11/8/2015,111,32040,0,TOWNSVILLE AERO
11/9/2015,135,32040,0,TOWNSVILLE AERO
11/10/2015,159,32040,1,TOWNSVILLE AERO
11/3/2015,-33,14015,0,DARWIN AIRPORT
11/4/2015,-9,14015,0,DARWIN AIRPORT
11/5/2015,15,14015,0,DARWIN AIRPORT
11/6/2015,39,14015,0,DARWIN AIRPORT
11/7/2015,63,14015,0,DARWIN AIRPORT
11/8/2015,87,14015,0,DARWIN AIRPORT
11/9/2015,111,14015,0,DARWIN AIRPORT
11/10/2015,135,14015,0,DARWIN AIRPORT
11/11/2015,159,14015,1,DARWIN AIRPORT
11/3/2015,-33,17126,1,MARREE AERO
11/4/2015,-9,17126,0,MARREE AERO
11/5/2015,15,17126,0,MARREE AERO
11/6/2015,39,17126,0,MARREE AERO
11/7/2015,63,17126,0,MARREE AERO
11/8/2015,87,17126,0,MARREE AERO
11/9/2015,111,17126,0,MARREE AERO
11/10/2015,135,17126,0,MARREE AERO
11/11/2015,159,17126,0,MARREE AERO
11/3/2015,-33,32040,0,TOWNSVILLE AERO
11/4/2015,-9,32040,0,TOWNSVILLE AERO
11/5/2015,15,32040,0,TOWNSVILLE AERO
11/6/2015,39,32040,0,TOWNSVILLE AERO
11/7/2015,63,32040,0,TOWNSVILLE AERO
11/8/2015,87,32040,0,TOWNSVILLE AERO
11/9/2015,111,32040,0,TOWNSVILLE AERO
11/10/2015,135,32040,1,TOWNSVILLE AERO
11/11/2015,159,32040,0,TOWNSVILLE AERO
11/4/2015,-33,14015,0,DARWIN AIRPORT
11/5/2015,-9,14015,0,DARWIN AIRPORT
11/6/2015,15,14015,0,DARWIN AIRPORT
11/7/2015,39,14015,0,DARWIN AIRPORT
11/8/2015,63,14015,0,DARWIN AIRPORT
11/9/2015,87,14015,0,DARWIN AIRPORT
11/10/2015,111,14015,0,DARWIN AIRPORT
11/11/2015,135,14015,1,DARWIN AIRPORT
11/12/2015,159,14015,0,DARWIN AIRPORT
11/4/2015,-33,17126,0,MARREE AERO
11/5/2015,-9,17126,0,MARREE AERO
11/6/2015,15,17126,0,MARREE AERO
11/7/2015,39,17126,0,MARREE AERO
11/8/2015,63,17126,0,MARREE AERO
11/9/2015,87,17126,0,MARREE AERO
11/10/2015,111,17126,0,MARREE AERO
11/11/2015,135,17126,0,MARREE AERO
11/12/2015,159,17126,0,MARREE AERO
11/4/2015,-33,32040,0,TOWNSVILLE AERO
11/5/2015,-9,32040,0,TOWNSVILLE AERO
11/6/2015,15,32040,0,TOWNSVILLE AERO
11/7/2015,39,32040,0,TOWNSVILLE AERO
11/8/2015,63,32040,0,TOWNSVILLE AERO
11/9/2015,87,32040,0,TOWNSVILLE AERO
11/10/2015,111,32040,1,TOWNSVILLE AERO
11/11/2015,135,32040,0,TOWNSVILLE AERO
11/12/2015,159,32040,0,TOWNSVILLE AERO
11/5/2015,-33,14015,0,DARWIN AIRPORT
11/6/2015,-9,14015,0,DARWIN AIRPORT
11/7/2015,15,14015,0,DARWIN AIRPORT
11/8/2015,39,14015,0,DARWIN AIRPORT
11/9/2015,63,14015,0,DARWIN AIRPORT
11/10/2015,87,14015,0,DARWIN AIRPORT
11/11/2015,111,14015,1,DARWIN AIRPORT
11/12/2015,135,14015,0,DARWIN AIRPORT
11/13/2015,159,14015,0,DARWIN AIRPORT
11/5/2015,-33,17126,0,MARREE AERO
11/6/2015,-9,17126,0,MARREE AERO
11/7/2015,15,17126,0,MARREE AERO
11/8/2015,39,17126,0,MARREE AERO
11/9/2015,63,17126,0,MARREE AERO
11/10/2015,87,17126,0,MARREE AERO
11/11/2015,111,17126,0,MARREE AERO
11/12/2015,135,17126,0,MARREE AERO
11/13/2015,159,17126,0,MARREE AERO
11/5/2015,-33,32040,0,TOWNSVILLE AERO
11/6/2015,-9,32040,0,TOWNSVILLE AERO
11/7/2015,15,32040,0,TOWNSVILLE AERO
11/8/2015,39,32040,0,TOWNSVILLE AERO
11/9/2015,63,32040,0,TOWNSVILLE AERO
11/10/2015,87,32040,1,TOWNSVILLE AERO
11/11/2015,111,32040,0,TOWNSVILLE AERO
11/12/2015,135,32040,0,TOWNSVILLE AERO
11/13/2015,159,32040,0,TOWNSVILLE AERO
11/6/2015,-33,14015,0,DARWIN AIRPORT
11/7/2015,-9,14015,0,DARWIN AIRPORT
11/8/2015,15,14015,0,DARWIN AIRPORT
11/9/2015,39,14015,0,DARWIN AIRPORT
11/10/2015,63,14015,0,DARWIN AIRPORT
11/11/2015,87,14015,1,DARWIN AIRPORT
11/12/2015,111,14015,0,DARWIN AIRPORT
11/13/2015,135,14015,0,DARWIN AIRPORT
11/14/2015,159,14015,1,DARWIN AIRPORT
11/6/2015,-33,17126,0,MARREE AERO
11/7/2015,-9,17126,0,MARREE AERO
11/8/2015,15,17126,0,MARREE AERO
11/9/2015,39,17126,0,MARREE AERO
11/10/2015,63,17126,0,MARREE AERO
11/11/2015,87,17126,0,MARREE AERO
11/12/2015,111,17126,0,MARREE AERO
11/13/2015,135,17126,0,MARREE AERO
11/14/2015,159,17126,0,MARREE AERO
11/6/2015,-33,32040,0,TOWNSVILLE AERO
11/7/2015,-9,32040,0,TOWNSVILLE AERO
11/8/2015,15,32040,0,TOWNSVILLE AERO
11/9/2015,39,32040,0,TOWNSVILLE AERO
11/10/2015,63,32040,1,TOWNSVILLE AERO
11/11/2015,87,32040,0,TOWNSVILLE AERO
11/12/2015,111,32040,0,TOWNSVILLE AERO
11/13/2015,135,32040,0,TOWNSVILLE AERO
11/14/2015,159,32040,1,TOWNSVILLE AERO
11/7/2015,-33,14015,0,DARWIN AIRPORT
11/8/2015,-9,14015,0,DARWIN AIRPORT
11/9/2015,15,14015,0,DARWIN AIRPORT
11/10/2015,39,14015,0,DARWIN AIRPORT
11/11/2015,63,14015,1,DARWIN AIRPORT
11/12/2015,87,14015,0,DARWIN AIRPORT
11/13/2015,111,14015,0,DARWIN AIRPORT
11/14/2015,135,14015,1,DARWIN AIRPORT
11/15/2015,159,14015,1,DARWIN AIRPORT
11/7/2015,-33,17126,0,MARREE AERO
11/8/2015,-9,17126,0,MARREE AERO
11/9/2015,15,17126,0,MARREE AERO
11/10/2015,39,17126,0,MARREE AERO
11/11/2015,63,17126,0,MARREE AERO
11/12/2015,87,17126,0,MARREE AERO
11/13/2015,111,17126,0,MARREE AERO
11/14/2015,135,17126,0,MARREE AERO
11/15/2015,159,17126,0,MARREE AERO
11/7/2015,-33,32040,0,TOWNSVILLE AERO
11/8/2015,-9,32040,0,TOWNSVILLE AERO
11/9/2015,15,32040,0,TOWNSVILLE AERO
11/10/2015,39,32040,1,TOWNSVILLE AERO
11/11/2015,63,32040,0,TOWNSVILLE AERO
11/12/2015,87,32040,0,TOWNSVILLE AERO
11/13/2015,111,32040,0,TOWNSVILLE AERO
11/14/2015,135,32040,1,TOWNSVILLE AERO
11/15/2015,159,32040,0,TOWNSVILLE AERO
11/8/2015,-33,14015,0,DARWIN AIRPORT
11/9/2015,-9,14015,0,DARWIN AIRPORT
11/10/2015,15,14015,0,DARWIN AIRPORT
11/11/2015,39,14015,1,DARWIN AIRPORT
11/12/2015,63,14015,0,DARWIN AIRPORT
11/13/2015,87,14015,0,DARWIN AIRPORT
11/14/2015,111,14015,1,DARWIN AIRPORT
11/15/2015,135,14015,1,DARWIN AIRPORT
11/16/2015,159,14015,0,DARWIN AIRPORT
11/8/2015,-33,17126,0,MARREE AERO
11/9/2015,-9,17126,0,MARREE AERO
11/10/2015,15,17126,0,MARREE AERO
11/11/2015,39,17126,0,MARREE AERO
11/12/2015,63,17126,0,MARREE AERO
11/13/2015,87,17126,0,MARREE AERO
11/14/2015,111,17126,0,MARREE AERO
11/15/2015,135,17126,0,MARREE AERO
11/16/2015,159,17126,0,MARREE AERO
11/8/2015,-33,32040,0,TOWNSVILLE AERO
11/9/2015,-9,32040,0,TOWNSVILLE AERO
11/10/2015,15,32040,1,TOWNSVILLE AERO
11/11/2015,39,32040,0,TOWNSVILLE AERO
11/12/2015,63,32040,0,TOWNSVILLE AERO
11/13/2015,87,32040,0,TOWNSVILLE AERO
11/14/2015,111,32040,1,TOWNSVILLE AERO
11/15/2015,135,32040,0,TOWNSVILLE AERO
11/16/2015,159,32040,0,TOWNSVILLE AERO
11/9/2015,-33,14015,0,DARWIN AIRPORT
11/10/2015,-9,14015,0,DARWIN AIRPORT
11/11/2015,15,14015,1,DARWIN AIRPORT
11/12/2015,39,14015,0,DARWIN AIRPORT
11/13/2015,63,14015,0,DARWIN AIRPORT
11/14/2015,87,14015,1,DARWIN AIRPORT
11/15/2015,111,14015,1,DARWIN AIRPORT
11/16/2015,135,14015,0,DARWIN AIRPORT
11/17/2015,159,14015,0,DARWIN AIRPORT
11/9/2015,-33,17126,0,MARREE AERO
11/10/2015,-9,17126,0,MARREE AERO
11/11/2015,15,17126,0,MARREE AERO
11/12/2015,39,17126,0,MARREE AERO
11/13/2015,63,17126,0,MARREE AERO
11/14/2015,87,17126,0,MARREE AERO
11/15/2015,111,17126,0,MARREE AERO
11/16/2015,135,17126,0,MARREE AERO
11/17/2015,159,17126,0,MARREE AERO
11/9/2015,-33,32040,0,TOWNSVILLE AERO
11/10/2015,-9,32040,1,TOWNSVILLE AERO
11/11/2015,15,32040,0,TOWNSVILLE AERO
11/12/2015,39,32040,0,TOWNSVILLE AERO
11/13/2015,63,32040,0,TOWNSVILLE AERO
11/14/2015,87,32040,1,TOWNSVILLE AERO
11/15/2015,111,32040,0,TOWNSVILLE AERO
11/16/2015,135,32040,0,TOWNSVILLE AERO
11/17/2015,159,32040,1,TOWNSVILLE AERO
11/10/2015,-33,14015,0,DARWIN AIRPORT
11/11/2015,-9,14015,1,DARWIN AIRPORT
11/12/2015,15,14015,0,DARWIN AIRPORT
11/13/2015,39,14015,0,DARWIN AIRPORT
11/14/2015,63,14015,1,DARWIN AIRPORT
11/15/2015,87,14015,1,DARWIN AIRPORT
11/16/2015,111,14015,0,DARWIN AIRPORT
11/17/2015,135,14015,0,DARWIN AIRPORT
11/18/2015,159,14015,0,DARWIN AIRPORT
11/10/2015,-33,17126,0,MARREE AERO
11/11/2015,-9,17126,0,MARREE AERO
11/12/2015,15,17126,0,MARREE AERO
11/13/2015,39,17126,0,MARREE AERO
11/14/2015,63,17126,0,MARREE AERO
11/15/2015,87,17126,0,MARREE AERO
11/16/2015,111,17126,0,MARREE AERO
11/17/2015,135,17126,0,MARREE AERO
11/18/2015,159,17126,0,MARREE AERO
11/10/2015,-33,32040,1,TOWNSVILLE AERO
11/11/2015,-9,32040,0,TOWNSVILLE AERO
11/12/2015,15,32040,0,TOWNSVILLE AERO
11/13/2015,39,32040,0,TOWNSVILLE AERO
11/14/2015,63,32040,1,TOWNSVILLE AERO
11/15/2015,87,32040,0,TOWNSVILLE AERO
11/16/2015,111,32040,0,TOWNSVILLE AERO
11/17/2015,135,32040,1,TOWNSVILLE AERO
11/18/2015,159,32040,0,TOWNSVILLE AERO
11/11/2015,-33,14015,1,DARWIN AIRPORT
11/12/2015,-9,14015,0,DARWIN AIRPORT
11/13/2015,15,14015,0,DARWIN AIRPORT
11/14/2015,39,14015,1,DARWIN AIRPORT
11/15/2015,63,14015,1,DARWIN AIRPORT
11/16/2015,87,14015,0,DARWIN AIRPORT
11/17/2015,111,14015,0,DARWIN AIRPORT
11/18/2015,135,14015,0,DARWIN AIRPORT
11/19/2015,159,14015,0,DARWIN AIRPORT
11/11/2015,-33,17126,0,MARREE AERO
11/12/2015,-9,17126,0,MARREE AERO
11/13/2015,15,17126,0,MARREE AERO
11/14/2015,39,17126,0,MARREE AERO
11/15/2015,63,17126,0,MARREE AERO
11/16/2015,87,17126,0,MARREE AERO
11/17/2015,111,17126,0,MARREE AERO
11/18/2015,135,17126,0,MARREE AERO
11/19/2015,159,17126,0,MARREE AERO
11/11/2015,-33,32040,0,TOWNSVILLE AERO
11/12/2015,-9,32040,0,TOWNSVILLE AERO
11/13/2015,15,32040,0,TOWNSVILLE AERO
11/14/2015,39,32040,1,TOWNSVILLE AERO
11/15/2015,63,32040,0,TOWNSVILLE AERO
11/16/2015,87,32040,0,TOWNSVILLE AERO
11/17/2015,111,32040,1,TOWNSVILLE AERO
11/18/2015,135,32040,0,TOWNSVILLE AERO
11/19/2015,159,32040,0,TOWNSVILLE AERO
11/12/2015,-33,14015,0,DARWIN AIRPORT
11/13/2015,-9,14015,0,DARWIN AIRPORT
11/14/2015,15,14015,1,DARWIN AIRPORT
11/15/2015,39,14015,1,DARWIN AIRPORT
11/16/2015,63,14015,0,DARWIN AIRPORT
11/17/2015,87,14015,0,DARWIN AIRPORT
11/18/2015,111,14015,0,DARWIN AIRPORT
11/19/2015,135,14015,0,DARWIN AIRPORT
11/20/2015,159,14015,1,DARWIN AIRPORT
11/12/2015,-33,17126,0,MARREE AERO
11/13/2015,-9,17126,0,MARREE AERO
11/14/2015,15,17126,0,MARREE AERO
11/15/2015,39,17126,0,MARREE AERO
11/16/2015,63,17126,0,MARREE AERO
11/17/2015,87,17126,0,MARREE AERO
11/18/2015,111,17126,0,MARREE AERO
11/19/2015,135,17126,0,MARREE AERO
11/20/2015,159,17126,0,MARREE AERO
11/12/2015,-33,32040,0,TOWNSVILLE AERO
11/13/2015,-9,32040,0,TOWNSVILLE AERO
11/14/2015,15,32040,1,TOWNSVILLE AERO
11/15/2015,39,32040,0,TOWNSVILLE AERO
11/16/2015,63,32040,0,TOWNSVILLE AERO
11/17/2015,87,32040,1,TOWNSVILLE AERO
11/18/2015,111,32040,0,TOWNSVILLE AERO
11/19/2015,135,32040,0,TOWNSVILLE AERO
11/20/2015,159,32040,0,TOWNSVILLE AERO
11/13/2015,-33,14015,0,DARWIN AIRPORT
11/14/2015,-9,14015,1,DARWIN AIRPORT
11/15/2015,15,14015,1,DARWIN AIRPORT
11/16/2015,39,14015,0,DARWIN AIRPORT
11/17/2015,63,14015,0,DARWIN AIRPORT
11/18/2015,87,14015,0,DARWIN AIRPORT
11/19/2015,111,14015,0,DARWIN AIRPORT
11/20/2015,135,14015,1,DARWIN AIRPORT
11/21/2015,159,14015,0,DARWIN AIRPORT
11/13/2015,-33,17126,0,MARREE AERO
11/14/2015,-9,17126,0,MARREE AERO
11/15/2015,15,17126,0,MARREE AERO
11/16/2015,39,17126,0,MARREE AERO
11/17/2015,63,17126,0,MARREE AERO
11/18/2015,87,17126,0,MARREE AERO
11/19/2015,111,17126,0,MARREE AERO
11/20/2015,135,17126,0,MARREE AERO
11/21/2015,159,17126,0,MARREE AERO
11/13/2015,-33,32040,0,TOWNSVILLE AERO
11/14/2015,-9,32040,1,TOWNSVILLE AERO
11/15/2015,15,32040,0,TOWNSVILLE AERO
11/16/2015,39,32040,0,TOWNSVILLE AERO
11/17/2015,63,32040,1,TOWNSVILLE AERO
11/18/2015,87,32040,0,TOWNSVILLE AERO
11/19/2015,111,32040,0,TOWNSVILLE AERO
